signup_year,age,tenure_months,monthly_spend_usd,discount_pct,autopay_enabled,support_tickets_90d,complaints_90d,nps_score,days_since_last_activity,late_payments_12m,avg_balance_usd,products_count,mobile_logins_30d,overdrafts_12m,branch_visits_90d,region,customer_segment,contract_type,acquisition_channel,account_type
0.0,-1.1346897074824596,-0.003655792185900041,-0.49943761222157357,0.0,-1.5549819130780913,0.0,0.0,-2.0258701050266037,0.0,0.0,1.2756850474096595,0.7994926222794213,-1.0345981706639544,0.0,0.0,France,Female,annual,organic,checking
0.0,-1.0401198477106177,-1.732746690922389,1.5731566542874809,0.0,0.6430942968465128,0.0,0.0,-1.176415790996615,0.0,0.0,0.20280300914717467,0.7994926222794213,0.966558832554526,0.0,0.0,France,Male,annual,organic,checking
0.0,0.28385818909516697,1.7254351065505888,0.7046520674845888,0.0,-1.5549819130780913,0.0,0.0,1.4548207427060333,0.0,0.0,0.5987313886872119,0.7994926222794213,0.966558832554526,0.0,0.0,Germany,Female,annual,organic,checking
0.0,0.7567074879543758,-1.0411103314277934,-1.1030389218902907,0.0,0.6430942968465128,0.0,0.0,-0.8138438276911321,0.0,0.0,-1.2235741079301021,0.7994926222794213,-1.0345981706639544,0.0,0.0,France,Female,annual,organic,checking
0.0,-0.2835609695358836,-0.6952921516804955,-1.278505979467773,0.0,-1.5549819130780913,0.0,0.0,-1.1142605972871036,0.0,0.0,-1.2235741079301021,0.7994926222794213,-1.0345981706639544,0.0,0.0,France,Female,annual,organic,checking
0.0,2.837244402934895,1.379616926803291,0.609545608284153,0.0,-1.5549819130780913,0.0,0.0,0.18063927166105,0.0,0.0,-1.2235741079301021,-0.912483014293215,0.966558832554526,0.0,0.0,Spain,Female,annual,organic,checking
0.0,1.3241266465854264,-1.386928511175091,-0.4109210180114114,0.0,0.6430942968465128,0.0,0.0,-0.4616310633372342,0.0,0.0,0.5293496062694448,-0.912483014293215,0.966558832554526,0.0,0.0,Spain,Female,annual,organic,checking
0.0,-1.4183992867979849,-0.003655792185900041,-0.7428249984401242,0.0,0.6430942968465128,0.0,0.0,-0.2440878853539444,0.0,0.0,0.4242213790949016,0.7994926222794213,-1.0345981706639544,0.0,0.0,Germany,Male,annual,organic,checking
0.0,-0.09442124999220007,1.379616926803291,-1.4955788164462973,0.0,0.6430942968465128,0.0,0.0,1.0197343867394535,0.0,0.0,0.8507897516643913,-0.912483014293215,0.966558832554526,0.0,0.0,Spain,Male,annual,organic,checking
0.0,-0.5672705488514089,-1.386928511175091,0.24569426457256138,0.0,0.6430942968465128,0.0,0.0,0.4189008475475103,0.0,0.0,0.8336102108269704,-0.912483014293215,0.966558832554526,0.0,0.0,France,Female,annual,organic,checking
0.0,-0.09442124999220007,-1.0411103314277934,-0.5889568643904747,0.0,-1.5549819130780913,0.0,0.0,1.351228753190181,0.0,0.0,0.6653238546209368,-0.912483014293215,0.966558832554526,0.0,0.0,France,Male,annual,organic,checking
0.0,-0.2835609695358836,-1.732746690922389,0.647704925024593,0.0,0.6430942968465128,0.0,0.0,-1.6840165396242912,0.0,0.0,-1.2235741079301021,0.7994926222794213,-1.0345981706639544,0.0,0.0,France,Female,annual,organic,checking
0.0,0.9458472074980594,1.0337987470559933,1.451743827257446,0.0,0.6430942968465128,0.0,0.0,-1.6425797438179504,0.0,0.0,-1.2235741079301021,-0.912483014293215,0.966558832554526,0.0,0.0,France,Female,annual,organic,checking
0.0,-0.09442124999220007,-0.3494739719331978,1.0040727152111597,0.0,0.6430942968465128,0.0,0.0,1.5273351353671298,0.0,0.0,0.8456079433383724,-0.912483014293215,-1.0345981706639544,0.0,0.0,Germany,Female,annual,organic,checking
0.0,0.8512773477262175,-0.3494739719331978,0.37228087629871376,0.0,0.6430942968465128,0.0,0.0,0.8436280045625048,0.0,0.0,0.42725841035550527,-0.912483014293215,-1.0345981706639544,0.0,0.0,Germany,Female,annual,organic,checking
0.0,0.6621376281825341,1.0337987470559933,0.574997774993358,0.0,0.6430942968465128,0.0,0.0,-0.32696147696662625,0.0,0.0,-0.2230873143672471,-0.912483014293215,0.966558832554526,0.0,0.0,Spain,Male,annual,organic,checking
0.0,0.00014860977964169524,-1.386928511175091,-0.40019745188464956,0.0,0.6430942968465128,0.0,0.0,0.677880821337141,0.0,0.0,-0.09069811611538021,0.7994926222794213,0.966558832554526,0.0,0.0,France,Male,annual,organic,checking
0.0,1.6078362259009518,-0.3494739719331978,-0.26255531765546575,0.0,-1.5549819130780913,0.0,0.0,0.004532889484101113,0.0,0.0,-1.2235741079301021,-0.912483014293215,-1.0345981706639544,0.0,0.0,France,Female,annual,organic,checking
0.0,-0.18899110976404185,-1.386928511175091,-1.372334397915941,0.0,0.6430942968465128,0.0,0.0,0.543211234966533,0.0,0.0,1.1776090755406623,-0.912483014293215,-1.0345981706639544,0.0,0.0,France,Male,annual,organic,checking
0.0,1.9861156649883187,-0.003655792185900041,-0.44094035359446504,0.0,0.6430942968465128,0.0,0.0,1.2787143605290843,0.0,0.0,0.15355250157103695,-0.912483014293215,-1.0345981706639544,0.0,0.0,France,Male,annual,organic,checking
0.0,-0.7564102683950924,-0.6952921516804955,-0.011243800256757315,0.0,-1.5549819130780913,0.0,0.0,0.0666880831936125,0.0,0.0,0.78326863590164,-0.912483014293215,-1.0345981706639544,0.0,0.0,Spain,Male,annual,organic,checking
0.0,2.0806855247601606,-0.003655792185900041,-0.3162401662257526,0.0,0.6430942968465128,0.0,0.0,-0.5548638539015013,0.0,0.0,-1.2235741079301021,0.7994926222794213,0.966558832554526,0.0,0.0,France,Male,annual,organic,checking
0.0,1.134986927041743,0.3421623875613977,-0.3465314031510891,0.0,-1.5549819130780913,0.0,0.0,-1.217852586802956,0.0,0.0,0.8214045261698075,0.7994926222794213,-1.0345981706639544,0.0,0.0,Germany,Male,annual,organic,checking
0.0,0.28385818909516697,-0.3494739719331978,0.38251547259802793,0.0,0.6430942968465128,0.0,0.0,0.23243526641897616,0.0,0.0,-1.2235741079301021,0.7994926222794213,-1.0345981706639544,0.0,0.0,France,Female,annual,organic,checking
0.0,0.6621376281825341,-1.386928511175091,-0.5825870271189244,0.0,0.6430942968465128,0.0,0.0,-0.7827662308363763,0.0,0.0,-1.2235741079301021,0.7994926222794213,0.966558832554526,0.0,0.0,France,Male,annual,organic,checking
0.0,0.7567074879543758,1.379616926803291,0.23842464622658033,0.0,0.6430942968465128,0.0,0.0,0.9679383919815274,0.0,0.0,-1.2235741079301021,0.7994926222794213,-1.0345981706639544,0.0,0.0,France,Male,annual,organic,checking
0.0,-1.4183992867979849,0.3421623875613977,1.5069357960719623,0.0,0.6430942968465128,0.0,0.0,1.5998495280282266,0.0,0.0,1.0727394657995135,0.7994926222794213,-1.0345981706639544,0.0,0.0,Germany,Male,annual,organic,checking
0.0,0.00014860977964169524,0.6879805673086955,-1.3863712611931602,0.0,0.6430942968465128,0.0,0.0,-1.1349789951902742,0.0,0.0,-1.2235741079301021,0.7994926222794213,-1.0345981706639544,0.0,0.0,France,Male,annual,organic,checking
0.0,0.5675677684106923,-0.3494739719331978,-1.2685843656354399,0.0,0.6430942968465128,0.0,0.0,0.43961924545068076,0.0,0.0,-1.2235741079301021,0.7994926222794213,0.966558832554526,0.0,0.0,Spain,Female,annual,organic,checking
0.0,-0.37813082930772535,-0.6952921516804955,-0.3355415060040375,0.0,-1.5549819130780913,0.0,0.0,-0.25444708430552965,0.0,0.0,-1.2235741079301021,-0.912483014293215,-1.0345981706639544,0.0,0.0,France,Female,annual,organic,checking
0.0,-0.5672705488514089,-0.003655792185900041,-0.4805016507515167,0.0,-1.5549819130780913,0.0,0.0,-0.47199026228881946,0.0,0.0,1.182911614757782,-0.912483014293215,-1.0345981706639544,0.0,0.0,Spain,Male,annual,organic,checking
0.0,-0.5672705488514089,-1.386928511175091,1.380949212467993,0.0,-1.5549819130780913,0.0,0.0,-0.9899502098680809,0.0,0.0,-0.3243503893614834,0.7994926222794213,-1.0345981706639544,0.0,0.0,Spain,Male,annual,organic,checking
0.0,0.6621376281825341,0.6879805673086955,0.16695724098391077,0.0,0.6430942968465128,0.0,0.0,-1.0521054035775923,0.0,0.0,-1.2235741079301021,-0.912483014293215,0.966558832554526,0.0,0.0,France,Female,annual,organic,checking
0.0,-0.2835609695358836,0.3421623875613977,1.437716886116277,0.0,-1.5549819130780913,0.0,0.0,-0.15085509478967732,0.0,0.0,0.32593905841203086,-0.912483014293215,-1.0345981706639544,0.0,0.0,Germany,Male,annual,organic,checking
0.0,-1.4183992867979849,1.379616926803291,-0.1682309664773587,0.0,-1.5549819130780913,0.0,0.0,-0.6998926392236945,0.0,0.0,0.9429325938850598,-0.912483014293215,-1.0345981706639544,0.0,0.0,France,Male,annual,organic,checking
0.0,0.09471846955148346,1.0337987470559933,-0.33529745627171936,0.0,0.6430942968465128,0.0,0.0,-0.33732067591821147,0.0,0.0,-1.2235741079301021,0.7994926222794213,-1.0345981706639544,0.0,0.0,Spain,Female,annual,organic,checking
0.0,0.00014860977964169524,-1.0411103314277934,-0.44904412765889684,0.0,-1.5549819130780913,0.0,0.0,-1.217852586802956,0.0,0.0,-1.2235741079301021,-0.912483014293215,0.966558832554526,0.0,0.0,France,Female,annual,organic,checking
0.0,-0.09442124999220007,-0.003655792185900041,0.8726832674191112,0.0,0.6430942968465128,0.0,0.0,-0.11977749793492164,0.0,0.0,0.8634961568699052,-0.912483014293215,0.966558832554526,0.0,0.0,Germany,Male,annual,organic,checking
0.0,-0.6618404086232507,-0.6952921516804955,-0.41395057688535064,0.0,0.6430942968465128,0.0,0.0,-2.1916172882519676,0.0,0.0,1.0034796969383568,-0.912483014293215,-1.0345981706639544,0.0,0.0,Spain,Female,annual,organic,checking
0.0,-0.37813082930772535,-0.3494739719331978,-1.6587485178614343,0.0,0.6430942968465128,0.0,0.0,-2.0569477018813593,0.0,0.0,1.1521218705300718,-0.912483014293215,0.966558832554526,0.0,0.0,France,Male,annual,organic,checking
0.0,-0.47270068907956714,0.3421623875613977,-0.9978310319006856,0.0,-1.5549819130780913,0.0,0.0,1.3615879521417662,0.0,0.0,1.1400968813765888,-0.912483014293215,0.966558832554526,0.0,0.0,Spain,Male,annual,organic,checking
0.0,1.7024060856727934,-0.6952921516804955,-1.6259857986968316,0.0,-1.5549819130780913,0.0,0.0,-0.6688150423689389,0.0,0.0,-1.2235741079301021,0.7994926222794213,0.966558832554526,0.0,0.0,Spain,Female,annual,organic,checking
0.0,0.00014860977964169524,1.379616926803291,-0.23549921930012235,0.0,0.6430942968465128,0.0,0.0,-1.8394045238980696,0.0,0.0,0.6539798005199182,0.7994926222794213,0.966558832554526,0.0,0.0,France,Female,annual,organic,checking
0.0,-1.1346897074824596,0.3421623875613977,-1.5953150835857224,0.0,-1.5549819130780913,0.0,0.0,-0.8967174193038139,0.0,0.0,-1.2235741079301021,-0.912483014293215,-1.0345981706639544,0.0,0.0,France,Female,annual,organic,checking
0.0,-0.7564102683950924,0.3421623875613977,-0.06579761905795109,0.0,0.6430942968465128,0.0,0.0,-0.7827662308363763,0.0,0.0,-1.2235741079301021,0.7994926222794213,0.966558832554526,0.0,0.0,Spain,Female,annual,organic,checking
0.0,0.28385818909516697,-0.3494739719331978,0.4680256595850343,0.0,-1.5549819130780913,0.0,0.0,0.47069684230543646,0.0,0.0,-1.2235741079301021,-0.912483014293215,-1.0345981706639544,0.0,0.0,France,Male,annual,organic,checking
0.0,0.7567074879543758,-0.3494739719331978,1.6899579509975664,0.0,0.6430942968465128,0.0,0.0,-0.8138438276911321,0.0,0.0,0.36939095588517024,-0.912483014293215,-1.0345981706639544,0.0,0.0,Germany,Male,annual,organic,checking
0.0,-0.6618404086232507,-1.386928511175091,0.04386356929249024,0.0,0.6430942968465128,0.0,0.0,-0.5237862570467456,0.0,0.0,-1.2235741079301021,-0.912483014293215,0.966558832554526,0.0,0.0,France,Male,annual,organic,checking
0.0,0.9458472074980594,0.6879805673086955,-0.26298196950561653,0.0,0.6430942968465128,0.0,0.0,0.12884327690312386,0.0,0.0,0.6387063006299188,2.5114682588520574,0.966558832554526,0.0,0.0,Germany,Male,annual,organic,checking
0.0,0.00014860977964169524,0.6879805673086955,-0.7108069616969594,0.0,0.6430942968465128,0.0,0.0,-0.5237862570467456,0.0,0.0,0.1950116178416612,0.7994926222794213,-1.0345981706639544,0.0,0.0,Germany,Female,annual,organic,checking
0.0,-0.47270068907956714,1.379616926803291,0.7842121061477043,0.0,0.6430942968465128,0.0,0.0,1.403024747948107,0.0,0.0,-1.2235741079301021,0.7994926222794213,-1.0345981706639544,0.0,0.0,France,Male,annual,organic,checking
0.0,-0.945549987938776,0.6879805673086955,0.4597413722735168,0.0,-1.5549819130780913,0.0,0.0,-0.20265108954760347,0.0,0.0,-1.2235741079301021,0.7994926222794213,0.966558832554526,0.0,0.0,France,Male,annual,organic,checking
0.0,1.0404170672699011,0.6879805673086955,-1.3176998094458492,0.0,0.6430942968465128,0.0,0.0,-1.4561141626894163,0.0,0.0,0.7635399576968692,-0.912483014293215,0.966558832554526,0.0,0.0,Germany,Female,annual,organic,checking
0.0,-0.7564102683950924,0.6879805673086955,0.5311757037293529,0.0,-1.5549819130780913,0.0,0.0,-0.026544707370654574,0.0,0.0,0.7915176181277405,-0.912483014293215,0.966558832554526,0.0,0.0,Germany,Male,annual,organic,checking
0.0,0.8512773477262175,1.7254351065505888,0.7085946369476925,0.0,0.6430942968465128,0.0,0.0,0.1392024758547091,0.0,0.0,-1.2235741079301021,-0.912483014293215,-1.0345981706639544,0.0,0.0,France,Male,annual,organic,checking
0.0,-1.2292595672543012,-0.3494739719331978,0.8764268719435273,0.0,-1.5549819130780913,0.0,0.0,-0.8034846287395467,0.0,0.0,0.8464719788923473,-0.912483014293215,-1.0345981706639544,0.0,0.0,France,Female,annual,organic,checking
0.0,-0.2835609695358836,-0.6952921516804955,-0.6332825275771585,0.0,0.6430942968465128,0.0,0.0,-0.23372868640235916,0.0,0.0,0.24005161554900398,-0.912483014293215,-1.0345981706639544,0.0,0.0,Germany,Female,annual,organic,checking
0.0,2.175255384532002,-0.003655792185900041,-0.21838005316259268,0.0,-1.5549819130780913,0.0,0.0,1.1440447741584763,0.0,0.0,0.3613890471028764,-0.912483014293215,-1.0345981706639544,0.0,0.0,Germany,Male,annual,organic,checking
0.0,0.28385818909516697,-1.0411103314277934,-1.2203834990672553,0.0,-1.5549819130780913,0.0,0.0,0.1081248789999534,0.0,0.0,1.6435185629578761,-0.912483014293215,-1.0345981706639544,0.0,0.0,Spain,Male,annual,organic,checking
0.0,-0.18899110976404185,-1.0411103314277934,0.3732205199899068,0.0,-1.5549819130780913,0.0,0.0,0.7400360150466524,0.0,0.0,-1.2235741079301021,-0.912483014293215,-1.0345981706639544,0.0,0.0,France,Male,annual,organic,checking
0.0,0.5675677684106923,-1.386928511175091,0.198708076343974,0.0,-1.5549819130780913,0.0,0.0,0.19099847061263525,0.0,0.0,0.7637517578391593,-0.912483014293215,-1.0345981706639544,0.0,0.0,Germany,Male,annual,organic,checking
0.0,0.18928832932332523,-0.003655792185900041,0.774866150278835,0.0,-1.5549819130780913,0.0,0.0,-1.1142605972871036,0.0,0.0,-1.2235741079301021,0.7994926222794213,0.966558832554526,0.0,0.0,Spain,Male,annual,organic,checking
0.0,-0.7564102683950924,1.379616926803291,-0.4040482851074309,0.0,-1.5549819130780913,0.0,0.0,0.20135766956422047,0.0,0.0,-1.2235741079301021,-0.912483014293215,0.966558832554526,0.0,0.0,France,Female,annual,organic,checking
0.0,-0.6618404086232507,-1.0411103314277934,0.5663714350969579,0.0,0.6430942968465128,0.0,0.0,-1.0728238014807627,0.0,0.0,-1.2235741079301021,0.7994926222794213,-1.0345981706639544,0.0,0.0,France,Female,annual,organic,checking
0.0,-0.2835609695358836,0.3421623875613977,0.9167016925333689,0.0,-1.5549819130780913,0.0,0.0,0.8332688056109194,0.0,0.0,-1.2235741079301021,-0.912483014293215,-1.0345981706639544,0.0,0.0,France,Female,annual,organic,checking
0.0,-0.37813082930772535,1.7254351065505888,-1.3206552134082568,0.0,0.6430942968465128,0.0,0.0,-0.40983506857930807,0.0,0.0,-1.2235741079301021,-0.912483014293215,0.966558832554526,0.0,0.0,France,Male,annual,organic,checking
0.0,-1.2292595672543012,-0.3494739719331978,-0.11533431846908046,0.0,0.6430942968465128,0.0,0.0,-0.4927086601919899,0.0,0.0,0.5267251123033999,-0.912483014293215,0.966558832554526,0.0,0.0,Germany,Male,annual,organic,checking
0.0,-0.5672705488514089,-0.003655792185900041,0.7046605970401408,0.0,0.6430942968465128,0.0,0.0,-0.1404958958380921,0.0,0.0,-1.2235741079301021,0.7994926222794213,-1.0345981706639544,0.0,0.0,France,Male,annual,organic,checking
0.0,-1.2292595672543012,-1.0411103314277934,-0.8601777570275159,0.0,-1.5549819130780913,0.0,0.0,0.5121336381117774,0.0,0.0,-1.2235741079301021,0.7994926222794213,-1.0345981706639544,0.0,0.0,France,Female,annual,organic,checking
0.0,-0.37813082930772535,-0.6952921516804955,-1.305268417410548,0.0,0.6430942968465128,0.0,0.0,-0.0058263094674841165,0.0,0.0,1.437675119294929,0.7994926222794213,0.966558832554526,0.0,0.0,Germany,Female,annual,organic,checking
0.0,-0.2835609695358836,0.3421623875613977,-1.2612343257656848,0.0,0.6430942968465128,0.0,0.0,-0.36839827277296716,0.0,0.0,-1.2235741079301021,-0.912483014293215,0.966558832554526,0.0,0.0,France,Male,annual,organic,checking
0.0,0.6621376281825341,-1.732746690922389,-1.0793589608803884,0.0,0.6430942968465128,0.0,0.0,1.1026079783521354,0.0,0.0,-1.2235741079301021,0.7994926222794213,-1.0345981706639544,0.0,0.0,France,Male,annual,organic,checking
0.0,-0.37813082930772535,-0.3494739719331978,1.2435236245062866,0.0,-1.5549819130780913,0.0,0.0,-0.3891166706761376,0.0,0.0,0.7574650935097182,0.7994926222794213,0.966558832554526,0.0,0.0,Spain,Male,annual,organic,checking
0.0,-0.6618404086232507,-0.6952921516804955,-0.08139591321883131,0.0,0.6430942968465128,0.0,0.0,0.6157256276276296,0.0,0.0,-1.2235741079301021,-0.912483014293215,-1.0345981706639544,0.0,0.0,France,Female,annual,organic,checking
0.0,-0.18899110976404185,-1.0411103314277934,-0.19378760378121293,0.0,-1.5549819130780913,0.0,0.0,1.030093585691039,0.0,0.0,0.6012911080450166,-0.912483014293215,-1.0345981706639544,0.0,0.0,Spain,Female,annual,organic,checking
0.0,-1.323829427026143,0.6879805673086955,0.5015140872617868,0.0,0.6430942968465128,0.0,0.0,1.5894903290766411,0.0,0.0,0.514384266768152,-0.912483014293215,-1.0345981706639544,0.0,0.0,France,Male,annual,organic,checking
0.0,2.2698252443038442,-0.3494739719331978,0.16130684561226807,0.0,0.6430942968465128,0.0,0.0,-1.2592893826092968,0.0,0.0,0.3177747321095705,2.5114682588520574,-1.0345981706639544,0.0,0.0,Spain,Male,annual,organic,checking
0.0,0.37842804886700876,0.6879805673086955,-0.1489602634700352,0.0,0.6430942968465128,0.0,0.0,1.9624214913337095,0.0,0.0,-1.2235741079301021,0.7994926222794213,-1.0345981706639544,0.0,0.0,France,Female,annual,organic,checking
0.0,1.2295567868135846,1.0337987470559933,0.7396829521357137,0.0,0.6430942968465128,0.0,0.0,-3.030712403330371,0.0,0.0,1.0778863214903927,2.5114682588520574,-1.0345981706639544,0.0,0.0,Spain,Female,annual,organic,checking
0.0,-0.37813082930772535,-1.0411103314277934,-1.45363307333112,0.0,-1.5549819130780913,0.0,0.0,-0.6895334402721093,0.0,0.0,0.609375428086309,0.7994926222794213,-1.0345981706639544,0.0,0.0,France,Female,annual,organic,checking
0.0,-0.945549987938776,0.6879805673086955,-0.5146000286865021,0.0,0.6430942968465128,0.0,0.0,0.719317617143482,0.0,0.0,0.47966010642261053,-0.912483014293215,0.966558832554526,0.0,0.0,Germany,Female,annual,organic,checking
0.0,-0.8509801281669342,1.0337987470559933,1.3102769706898234,0.0,0.6430942968465128,0.0,0.0,-0.08869990108016595,0.0,0.0,0.07455666015846592,0.7994926222794213,-1.0345981706639544,0.0,0.0,France,Male,annual,organic,checking
0.0,-0.18899110976404185,0.3421623875613977,0.8163962081152849,0.0,0.6430942968465128,0.0,0.0,0.315308858031658,0.0,0.0,0.7201674251521427,-0.912483014293215,0.966558832554526,0.0,0.0,Spain,Female,annual,organic,checking
0.0,-0.6618404086232507,1.379616926803291,1.351252955560533,0.0,0.6430942968465128,0.0,0.0,-0.39947586962772286,0.0,0.0,0.48430672256470514,0.7994926222794213,-1.0345981706639544,0.0,0.0,Germany,Male,annual,organic,checking
0.0,0.8512773477262175,0.6879805673086955,1.4473028880485321,0.0,0.6430942968465128,0.0,0.0,1.3823063500449366,0.0,0.0,-1.2235741079301021,0.7994926222794213,0.966558832554526,0.0,0.0,Spain,Male,annual,organic,checking
0.0,-0.2835609695358836,1.379616926803291,0.8024063444298817,0.0,-1.5549819130780913,0.0,0.0,-1.3628813721251491,0.0,0.0,-1.2235741079301021,0.7994926222794213,0.966558832554526,0.0,0.0,France,Male,annual,organic,checking
0.0,3.215523842022262,-0.003655792185900041,1.0481108105249552,0.0,0.6430942968465128,0.0,0.0,0.543211234966533,0.0,0.0,0.9852007514259302,-0.912483014293215,0.966558832554526,0.0,0.0,Spain,Male,annual,organic,checking
0.0,0.5675677684106923,-1.0411103314277934,-1.3286268663979173,0.0,-1.5549819130780913,0.0,0.0,0.43961924545068076,0.0,0.0,0.6450545329038256,0.7994926222794213,-1.0345981706639544,0.0,0.0,Germany,Male,annual,organic,checking
0.0,-0.09442124999220007,1.0337987470559933,1.1672373685219908,0.0,0.6430942968465128,0.0,0.0,0.025251287387271573,0.0,0.0,0.41396294101465964,-0.912483014293215,0.966558832554526,0.0,0.0,France,Female,annual,organic,checking
0.0,0.09471846955148346,0.6879805673086955,0.7292385983988507,0.0,0.6430942968465128,0.0,0.0,0.6675216223855558,0.0,0.0,-1.2235741079301021,-0.912483014293215,0.966558832554526,0.0,0.0,France,Male,annual,organic,checking
0.0,-0.5672705488514089,-0.003655792185900041,1.649743359514274,0.0,-1.5549819130780913,0.0,0.0,1.1026079783521354,0.0,0.0,0.015051402165426319,-0.912483014293215,0.966558832554526,0.0,0.0,Spain,Male,annual,organic,checking
0.0,3.215523842022262,0.3421623875613977,0.14623947276634505,0.0,-1.5549819130780913,0.0,0.0,0.9575791930299422,0.0,0.0,-1.2235741079301021,0.7994926222794213,0.966558832554526,0.0,0.0,France,Female,annual,organic,checking
0.0,-1.0401198477106177,-0.6952921516804955,-0.8343180593927301,0.0,0.6430942968465128,0.0,0.0,0.2427944653705614,0.0,0.0,-1.2235741079301021,-0.912483014293215,-1.0345981706639544,0.0,0.0,France,Female,annual,organic,checking
0.0,-0.18899110976404185,1.379616926803291,-1.5459284347232791,0.0,0.6430942968465128,0.0,0.0,-0.6066598486594275,0.0,0.0,-1.2235741079301021,2.5114682588520574,0.966558832554526,0.0,0.0,Spain,Male,annual,organic,checking
0.0,1.0404170672699011,-1.386928511175091,1.1992496608706005,0.0,0.6430942968465128,0.0,0.0,-0.13013669688650686,0.0,0.0,0.42217360360865774,-0.912483014293215,-1.0345981706639544,0.0,0.0,Germany,Male,annual,organic,checking
0.0,0.00014860977964169524,1.379616926803291,-0.8919755919793949,0.0,-1.5549819130780913,0.0,0.0,-0.4927086601919899,0.0,0.0,0.007298651158392542,-0.912483014293215,-1.0345981706639544,0.0,0.0,France,Female,annual,organic,checking
0.0,-0.6618404086232507,1.379616926803291,0.8702307590891337,0.0,0.6430942968465128,0.0,0.0,2.066013480849562,0.0,0.0,1.0503886986265285,0.7994926222794213,0.966558832554526,0.0,0.0,Germany,Male,annual,organic,checking
0.0,0.6621376281825341,1.7254351065505888,-0.4525074753580407,0.0,0.6430942968465128,0.0,0.0,1.0197343867394535,0.0,0.0,0.02921106739343577,0.7994926222794213,0.966558832554526,0.0,0.0,Germany,Male,annual,organic,checking
0.0,0.47299790863885055,-0.6952921516804955,0.5057651133052524,0.0,-1.5549819130780913,0.0,0.0,1.98313988923688,0.0,0.0,1.0411671352776941,4.223443895424694,0.966558832554526,0.0,0.0,France,Male,annual,organic,checking
0.0,-1.7966787258853518,1.0337987470559933,-1.5161407897206216,0.0,0.6430942968465128,0.0,0.0,0.5742888318212888,0.0,0.0,-1.2235741079301021,0.7994926222794213,0.966558832554526,0.0,0.0,Spain,Male,annual,organic,checking
0.0,-1.1346897074824596,-1.0411103314277934,-0.8701131225922689,0.0,0.6430942968465128,0.0,0.0,0.04596968529044203,0.0,0.0,0.8878749785469218,-0.912483014293215,-1.0345981706639544,0.0,0.0,France,Male,annual,organic,checking
0.0,1.134986927041743,1.379616926803291,-0.9189430874005372,0.0,-1.5549819130780913,0.0,0.0,1.2579959626259138,0.0,0.0,1.0841162278710297,-0.912483014293215,0.966558832554526,0.0,0.0,Germany,Female,annual,organic,checking
0.0,0.28385818909516697,-0.003655792185900041,-0.47511689010991454,0.0,-1.5549819130780913,0.0,0.0,0.4603376433538512,0.0,0.0,-1.2235741079301021,-0.912483014293215,0.966558832554526,0.0,0.0,France,Female,annual,organic,checking
0.0,-0.8509801281669342,-1.0411103314277934,1.4493264815850493,0.0,0.6430942968465128,0.0,0.0,-0.5548638539015013,0.0,0.0,0.6903249294033493,-0.912483014293215,0.966558832554526,0.0,0.0,Spain,Female,annual,organic,checking
0.0,-0.09442124999220007,1.379616926803291,-0.5874147555612269,0.0,0.6430942968465128,0.0,0.0,0.543211234966533,0.0,0.0,0.3664106825733709,-0.912483014293215,-1.0345981706639544,0.0,0.0,Germany,Female,annual,organic,checking
0.0,-0.09442124999220007,-1.386928511175091,0.4610749421731519,0.0,0.6430942968465128,0.0,0.0,-0.7309702360784501,0.0,0.0,0.8321935067715014,-0.912483014293215,-1.0345981706639544,0.0,0.0,Germany,Female,annual,organic,checking
0.0,0.47299790863885055,1.0337987470559933,-0.566423171203193,0.0,0.6430942968465128,0.0,0.0,1.672363920689323,0.0,0.0,-1.2235741079301021,2.5114682588520574,-1.0345981706639544,0.0,0.0,Spain,Female,annual,organic,checking
0.0,-0.47270068907956714,-1.0411103314277934,-0.45488443619598845,0.0,0.6430942968465128,0.0,0.0,0.48105604125702167,0.0,0.0,0.8055854124386174,-0.912483014293215,-1.0345981706639544,0.0,0.0,France,Female,annual,organic,checking
0.0,1.3241266465854264,-0.3494739719331978,-0.5236382242652585,0.0,0.6430942968465128,0.0,0.0,-0.5548638539015013,0.0,0.0,0.19347001423218477,-0.912483014293215,-1.0345981706639544,0.0,0.0,France,Female,annual,organic,checking
0.0,0.28385818909516697,0.6879805673086955,-1.2808362888590292,0.0,0.6430942968465128,0.0,0.0,1.620567925931397,0.0,0.0,0.6727620319117156,-0.912483014293215,0.966558832554526,0.0,0.0,France,Male,annual,organic,checking
0.0,-0.7564102683950924,-1.386928511175091,-1.2395478437390248,0.0,0.6430942968465128,0.0,0.0,0.1702800727094648,0.0,0.0,0.6886667635656784,-0.912483014293215,0.966558832554526,0.0,0.0,France,Male,annual,organic,checking
0.0,-0.945549987938776,0.3421623875613977,1.4122914995243827,0.0,0.6430942968465128,0.0,0.0,-2.1916172882519676,0.0,0.0,1.2867534887592802,-0.912483014293215,-1.0345981706639544,0.0,0.0,France,Female,annual,organic,checking
0.0,0.18928832932332523,1.379616926803291,0.5149824295505961,0.0,0.6430942968465128,0.0,0.0,0.5535704339181182,0.0,0.0,-0.2282543720399045,0.7994926222794213,-1.0345981706639544,0.0,0.0,Germany,Male,annual,organic,checking
0.0,-0.09442124999220007,0.6879805673086955,0.5858639065486276,0.0,0.6430942968465128,0.0,0.0,-0.8138438276911321,0.0,0.0,-1.2235741079301021,0.7994926222794213,0.966558832554526,0.0,0.0,France,Female,annual,organic,checking
